Found Java version 1.7.0_91
Available memory: 3952 MB
Setting jvm heap size: -Xmx512m
205 [main] INFO org.zaproxy.zap.DaemonBootstrap  - OWASP ZAP 2.4.3 started.
26356 [ZAP-daemon] INFO org.parosproxy.paros.CommandLine  - Add-on downloaded to: /home/zap/.ZAP/plugin/selenium-release-4.zap
26356 [ZAP-daemon] INFO org.parosproxy.paros.CommandLine  - Add-on downloaded to: /home/zap/.ZAP/plugin/birtreports-alpha-2.zap
26742 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: WSDL File Passive Scanner
27095 [Thread-58] INFO org.zaproxy.zap.extension.spider.SpiderThread  - Starting spidering scan on SpiderApi-0 at Fri Jan 29 11:05:20 UTC 2016
27096 [Thread-58] INFO org.zaproxy.zap.spider.Spider  - Spider initializing...
27142 [Thread-58] INFO org.zaproxy.zap.spider.Spider  - Starting spider...
27144 [Thread-58] INFO org.zaproxy.zap.spider.Spider  - Adding seed for spider: http://172.17.0.2:8080/wavsep/index-active.jsp
27149 [Thread-58] INFO org.zaproxy.zap.spider.Spider  - Adding seed for spider: http://172.17.0.2:8080/robots.txt
27155 [Thread-58] INFO org.zaproxy.zap.spider.Spider  - Adding seed for spider: http://172.17.0.2:8080/sitemap.xml
28897 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Wappalyzer scanner (tech detection)
31100 [ZAP-daemon] WARN org.zaproxy.zap.control.BaseZapAddOnXmlData  - Ignoring empty "ascanrule" entry in add-on "birtreports".
31114 [ZAP-daemon] WARN org.zaproxy.zap.control.BaseZapAddOnXmlData  - Ignoring empty "pscanrule" entry in add-on "birtreports".
31114 [ZAP-daemon] WARN org.zaproxy.zap.control.BaseZapAddOnXmlData  - Ignoring empty "file" entry in add-on "birtreports".
31149 [ZAP-daemon] ERROR org.zaproxy.zap.control.AddOnLoaderUtils  - Declared "extension" was not found: org.zaproxy.zap.extension.birtreports
java.lang.ClassNotFoundException
	at org.zaproxy.zap.control.AddOnClassLoader.findClass(Unknown Source)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:425)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:358)
	at org.zaproxy.zap.control.AddOnLoaderUtils.loadAndInstantiateClassImpl(Unknown Source)
	at org.zaproxy.zap.control.AddOnLoaderUtils.loadAndInstantiateClass(Unknown Source)
	at org.zaproxy.zap.control.AddOnLoader.loadAddOnExtension(Unknown Source)
	at org.zaproxy.zap.control.AddOnLoader.loadAddOnExtensions(Unknown Source)
	at org.zaproxy.zap.control.AddOnLoader.getExtensions(Unknown Source)
	at org.zaproxy.zap.control.ExtensionFactory.loadAddOnExtensions(Unknown Source)
	at org.zaproxy.zap.control.AddOnInstaller.installAddOnExtensions(Unknown Source)
	at org.zaproxy.zap.control.AddOnInstaller.install(Unknown Source)
	at org.zaproxy.zap.control.AddOnLoader.addAddOnImpl(Unknown Source)
	at org.zaproxy.zap.control.AddOnLoader.addAddon(Unknown Source)
	at org.zaproxy.zap.extension.autoupdate.ExtensionAutoUpdate.install(Unknown Source)
	at org.zaproxy.zap.extension.autoupdate.ExtensionAutoUpdate.installNewExtensions(Unknown Source)
	at org.zaproxy.zap.extension.autoupdate.ExtensionAutoUpdate.execute(Unknown Source)
	at org.parosproxy.paros.extension.ExtensionLoader.runCommandLine(Unknown Source)
	at org.parosproxy.paros.control.Control.runCommandLine(Unknown Source)
	at org.zaproxy.zap.DaemonBootstrap$1.run(Unknown Source)
	at java.lang.Thread.run(Thread.java:745)
31321 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Charset Mismatch
31338 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Loosely Scoped Cookie
31338 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Absence of Anti-CSRF Tokens
31338 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Information Disclosure - Debug Error Messages
31338 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Information Disclosure - Sensitive Informations in URL
31338 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Information Disclosure - Sensitive Information in HTTP Referrer Header
31338 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Information Disclosure - Suspicious Comments
31338 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Weak Authentication Method
31339 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Insecure JSF ViewState
31339 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: HTTP Parameter Override
31339 [ZAP-daemon] INFO org.zaproxy.zap.extension.pscan.ExtensionPassiveScan  - loaded passive scan rule: Viewstate Scanner
31347 [ZAP-PassiveScanner] ERROR org.zaproxy.zap.extension.pscan.PassiveScanThread  - Parser failed on record 9 from History table
java.util.ConcurrentModificationException
	at java.util.ArrayList$Itr.checkForComodification(ArrayList.java:859)
	at java.util.ArrayList$Itr.next(ArrayList.java:831)
	at org.zaproxy.zap.extension.pscan.PassiveScanThread.run(Unknown Source)
84865 [pool-1-thread-2] WARN org.zaproxy.zap.spider.URLCanonicalizer  - Error while Processing URL in the spidering process (on base http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-Detection-Evaluation-GET-302Redirect/Case03-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultInvalidInput-AnyPathReq-Read.jsp?target=httk://google.com): unknown protocol: httk
84997 [pool-1-thread-2] WARN org.zaproxy.zap.spider.URLCanonicalizer  - Error while Processing URL in the spidering process (on base http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-Detection-Evaluation-GET-302Redirect/Case07-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultEmptyInput-PartialPathReq-Read.jsp?target): Expected authority at index 7: http://
90101 [pool-1-thread-2] INFO org.zaproxy.zap.spider.Spider  - Spidering process is complete. Shutting down...
90106 [Thread-60] INFO org.zaproxy.zap.extension.spider.SpiderThread  - Spider scanning complete: true
